,id,AssemblyAccession,BioSampleAccn,BioSampleId,SubmitterOrganization,GenbankAccession,strain,host,collection_date,geo_loc_name,sample_type,link,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,lat_lon,num_replicons,ref_biomaterial,isolation_source,collected_by,host_disease,isolate,depth,elev,derived-from,eLMSG_genome_id,eLMSG_link,metagenomic,environmental-sample,metagenome-source,passage_history,host_tissue_sampled,ENA first public,ENA last update,ENA-CHECKLIST,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,collection date,common name,geographic location (country and/or sea),geographic location (region and locality),host health state,host scientific name,host_clinical_signs,isolation source,sample name,assembly quality,assembly software,binning parameters,binning software,broker name,completeness score,completeness software,contamination score,environment (biome),environment (feature),environment (material),geographic location (latitude),geographic location (longitude),investigation type,metagenomic source,project name,sample derived from,sequencing method,taxonomic identity marker,biomaterial_provider,isolate_name_alias,SHEN,isolation-source,country,host_age,culture-collection,note,clone,type-material,collection-date,nat-host,region,pair,kk_code,tissue,source,PCR_DDGE,clade
GCA_006659075,3648841,GCF_006659075.1,SAMN05225336,5225336,Huazhong Agricultural University,GCA_006659075.1,YC,cattle,2013-03-15,"China: Hubei, Yichang",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/659/075/GCA_006659075.1_ASM665907v1/GCA_006659075.1_ASM665907v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006659055,3648831,GCF_006659055.1,SAMN05225335,5225335,Huazhong Agricultural University,GCA_006659055.1,JX,cattle,2012-07-15,"China: Hubei, Jiangxia",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/659/055/GCA_006659055.1_ASM665905v1/GCA_006659055.1_ASM665905v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006659065,3648821,GCF_006659065.1,SAMN05225331,5225331,Huazhong Agricultural University,GCA_006659065.1,WX,cattle,2013-03-12,"China: Hubei, Wuxue",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/659/065/GCA_006659065.1_ASM665906v1/GCA_006659065.1_ASM665906v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006659045,3648811,GCF_006659045.1,SAMN05225333,5225333,Huazhong Agricultural University,GCA_006659045.1,KLQ,cattle,2011-04-28,"China: Henan,Keeqin",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/659/045/GCA_006659045.1_ASM665904v1/GCA_006659045.1_ASM665904v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006659025,3648801,GCF_006659025.1,SAMN05225330,5225330,Huazhong Agricultural University,GCA_006659025.1,DY,cattle,2010-07-23,"China: Hubei, Daye",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/659/025/GCA_006659025.1_ASM665902v1/GCA_006659025.1_ASM665902v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658955,3648791,GCF_006658955.1,SAMN05224560,5224560,Huazhong Agricultural University,GCA_006658955.1,SZ,cattle,2008-06-07,"China: Hubei, Suizhou",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/955/GCA_006658955.1_ASM665895v1/GCA_006658955.1_ASM665895v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658945,3648781,GCF_006658945.1,SAMN05224563,5224563,Huazhong Agricultural University,GCA_006658945.1,ZhX,cattle,2010-06-30,"China: Hubei, Zhongxiang",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/945/GCA_006658945.1_ASM665894v1/GCA_006658945.1_ASM665894v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658975,3648771,GCF_006658975.1,SAMN05224567,5224567,Huazhong Agricultural University,GCA_006658975.1,EZ-8,cattle,2008-07-10,"China: Hubei, Ezhou","tissue sample,",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/975/GCA_006658975.1_ASM665897v1/GCA_006658975.1_ASM665897v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658965,3648761,GCF_006658965.1,SAMN05224558,5224558,Huazhong Agricultural University,GCA_006658965.1,XM,cattle,2009-10-17,"China: Fujian,Xiamen",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/965/GCA_006658965.1_ASM665896v1/GCA_006658965.1_ASM665896v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658905,3648751,GCF_006658905.1,SAMN05224557,5224557,Huazhong Agricultural University,GCA_006658905.1,YJ0719,cattle,2010-02-03,"China: Henan, Yanjin",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/905/GCA_006658905.1_ASM665890v1/GCA_006658905.1_ASM665890v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658885,3648741,GCF_006658885.1,SAMN05219651,5219651,Huazhong Agricultural University,GCA_006658885.1,YL0724,cattle,2009-12-12,"China: Henan, Yanling",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/885/GCA_006658885.1_ASM665888v1/GCA_006658885.1_ASM665888v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658865,3648731,GCF_006658865.1,SAMN05219316,5219316,Huazhong Agricultural University,GCA_006658865.1,NNH,cattle,2010-05-01,"China: Hubei, Hongan",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/865/GCA_006658865.1_ASM665886v1/GCA_006658865.1_ASM665886v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658855,3648721,GCF_006658855.1,SAMN05213930,5213930,Huazhong Agricultural University,GCA_006658855.1,F150tu,cattle,2012-06-06,"China: Hubei, Yingcheng",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/855/GCA_006658855.1_ASM665885v1/GCA_006658855.1_ASM665885v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658845,3648711,GCF_006658845.1,SAMN05213929,5213929,Huazhong Agricultural University,GCA_006658845.1,JS1075,cattle,2008-05-14,"China: Hubei, Jinshan",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/845/GCA_006658845.1_ASM665884v1/GCA_006658845.1_ASM665884v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658825,3648701,GCF_006658825.1,SAMN05202021,5202021,Huazhong Agricultural University,GCA_006658825.1,1834,cattle,2008-06-10,"China: Hubei, Ezhou",mixed culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/825/GCA_006658825.1_ASM665882v1/GCA_006658825.1_ASM665882v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658795,3648691,GCF_006658795.1,SAMN05201752,5201752,Huazhong Agricultural University,GCA_006658795.1,TY120615,cattle,2012-06-15,"China: Hubei, Tongshan",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/795/GCA_006658795.1_ASM665879v1/GCA_006658795.1_ASM665879v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658785,3648681,GCF_006658785.1,SAMN05181447,5181447,Huazhong Agricultural University,GCA_006658785.1,DYrengong,cattle,2012-10-11,"China: Hubei, Daye",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/785/GCA_006658785.1_ASM665878v1/GCA_006658785.1_ASM665878v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658745,3648671,GCF_006658745.1,SAMN05181254,5181254,Huazhong Agricultural University,GCA_006658745.1,F150niu,cattle,2012-07-15,"China: Hubei, Yingcheng",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/745/GCA_006658745.1_ASM665874v1/GCA_006658745.1_ASM665874v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658735,3648661,GCF_006658735.1,SAMN05181446,5181446,Huazhong Agricultural University,GCA_006658735.1,SY,cattle,2013-01-24,"China: Hubei, Shayang",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/735/GCA_006658735.1_ASM665873v1/GCA_006658735.1_ASM665873v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658725,3648651,GCF_006658725.1,SAMN05180806,5180806,Huazhong Agricultural University,GCA_006658725.1,LJ1225,cattle,2009-12-22,"China: Hunan, Lianjiang",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/725/GCA_006658725.1_ASM665872v1/GCA_006658725.1_ASM665872v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658695,3648641,GCF_006658695.1,SAMN05180684,5180684,Huazhong Agricultural University,GCA_006658695.1,KF,cattle,2009-10-10,"China: Henan, Kaifeng",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/695/GCA_006658695.1_ASM665869v1/GCA_006658695.1_ASM665869v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658685,3648631,GCF_006658685.1,SAMN05180683,5180683,Huazhong Agricultural University,GCA_006658685.1,JXXY,cattle,2010-10-06,"China: Jiangxi, Xinyu",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/685/GCA_006658685.1_ASM665868v1/GCA_006658685.1_ASM665868v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658645,3648611,GCF_006658645.1,SAMN05178482,5178482,Huazhong Agricultural University,GCA_006658645.1,YL2086,,2010-07-19,"China: Neimeng, Tongliao",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/645/GCA_006658645.1_ASM665864v1/GCA_006658645.1_ASM665864v1.fna.gz,,,,,,,,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006658585,3648581,GCF_006658585.1,SAMN05004547,5004547,Huazhong Agricultural University,GCA_006658585.1,YL,cattle,2009-02-25,"China: Yanling, Henan",lung,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/658/585/GCA_006658585.1_ASM665858v1/GCA_006658585.1_ASM665858v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung,China,,,,,,,,China,,,,,,
GCA_006542475,3590531,GCF_006542475.1,SAMN05180928,5180928,Huazhong Agricultural University,GCA_006542475.1,SZ-0527,cattle,2012-05-27,"China: Hubei, Suizhou",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/542/475/GCA_006542475.1_ASM654247v1/GCA_006542475.1_ASM654247v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006542465,3590521,GCF_006542465.1,SAMN05180906,5180906,Huazhong Agricultural University,GCA_006542465.1,EZ-3,cattle,2008-07-10,"China: Hubei, Ezhou",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/542/465/GCA_006542465.1_ASM654246v1/GCA_006542465.1_ASM654246v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_006542455,3590511,GCF_006542455.1,SAMN05180809,5180809,Huazhong Agricultural University,GCA_006542455.1,XZ-2,cattle,2008-07-11,"China: Hubei, Xinzhou",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/542/455/GCA_006542455.1_ASM654245v1/GCA_006542455.1_ASM654245v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_005061475,2710461,GCF_005061475.1,SAMN03452322,3452322,EVOLMYCO,GCA_005061475.1,1067,cattle,1983,France: Morbihan,bacterial culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/061/475/GCA_005061475.1_ASM506147v1/GCA_005061475.1_ASM506147v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Francois Poumarat, ANSES, Lyon",,,,France,,,,,,,,Europe,,,,,,
GCA_005061465,2710451,GCF_005061465.1,SAMN03451905,3451905,EVOLMYCO,GCA_005061465.1,8790,caprine,1987,Ethiopia: Harargue,bacterial culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/061/465/GCA_005061465.1_ASM506146v1/GCA_005061465.1_ASM506146v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethiopia,,,,,,,,Ethiopia,,,,,,
GCA_004792535,2562361,GCF_004792535.1,SAMN11321363,11321363,Shandong Academy of Agricultural Sciences,GCA_004792535.1,16M,calf,2016-03-28,China: Shandong,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/792/535/GCA_004792535.1_ASM479253v1/GCA_004792535.1_ASM479253v1.fna.gz,,,,,not collected,,,lung,Zhang Liang,"pneumonia,arthritis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_004751945,2548691,GCF_004751945.1,SAMN05225528,5225528,Huazhong Agricultural University,GCA_004751945.1,HS-130614,cattle,2013-06-14,"China: Hubei, Huangshi",tissue sample,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/751/945/GCA_004751945.1_ASM475194v1/GCA_004751945.1_ASM475194v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_003354525,1846811,GCF_003354525.1,SAMN07152228,7152228,USDA/ARS/National Animal Disease Center,GCA_003354525.1,NADC70,Bison bison,2014,"Canada: Lacombe, Alberta",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/525/GCA_003354525.1_ASM335452v1/GCA_003354525.1_ASM335452v1.fna.gz,,,,,,,,feeder bull pericardium,,,,,,,,,,,,8 passages in PPLO; picked once from a single colony,pericardium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354505,1846801,GCF_003354505.1,SAMN07152213,7152213,USDA/ARS/National Animal Disease Center,GCA_003354505.1,NADC62,Bison bison,2012,"Canada: Kitscoty, Alberta",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/505/GCA_003354505.1_ASM335450v1/GCA_003354505.1_ASM335450v1.fna.gz,,,,,,,,joint,,,,,,,,,,,,8 passages in PPLO; picked once from a single colony,joint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354485,1846791,GCF_003354485.1,SAMN06561734,6561734,USDA/ARS/National Animal Disease Center,GCA_003354485.1,NADC56,Bison bison,2012,"Canada: Inwood, Manitoba",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/485/GCA_003354485.1_ASM335448v1/GCA_003354485.1_ASM335448v1.fna.gz,,,,,,,,feeder lung,,,,,,,,,,,,7 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354465,1846781,GCF_003354465.1,SAMN06841955,6841955,USDA/ARS/National Animal Disease Center,GCA_003354465.1,NADC54,Bison bison,2012,"Canada: Quill Lake, Saskatchewan",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/465/GCA_003354465.1_ASM335446v1/GCA_003354465.1_ASM335446v1.fna.gz,,,,,,,,cow lung,,,,,,,,,,,,7 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354445,1846771,GCF_003354445.1,SAMN07152056,7152056,USDA/ARS/National Animal Disease Center,GCA_003354445.1,NADC18,Bison bison,2012,Canada: Alberta,axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/445/GCA_003354445.1_ASM335444v1/GCA_003354445.1_ASM335444v1.fna.gz,,,,,,,,fetus lung,,,,,,,,,,,,6 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354425,1846761,GCF_003354425.1,SAMN07152271,7152271,USDA/ARS/National Animal Disease Center,GCA_003354425.1,MJ3,Bos taurus,2014,Canada: southern Alberta feedlot,axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/425/GCA_003354425.1_ASM335442v1/GCA_003354425.1_ASM335442v1.fna.gz,,,,,,,,feeder lung,,,,,,,,,,,,4 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354405,1846751,GCF_003354405.1,SAMN07152187,7152187,USDA/ARS/National Animal Disease Center,GCA_003354405.1,NADC61,Bison bison,2012,"Canada: Inwood, Manitoba",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/405/GCA_003354405.1_ASM335440v1/GCA_003354405.1_ASM335440v1.fna.gz,,,,,,,,feeder lung,,,,,,,,,,,,8 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354385,1846741,GCF_003354385.1,SAMN07152215,7152215,USDA/ARS/National Animal Disease Center,GCA_003354385.1,NADC68,Bison bison,2013,"Canada: Vulcan, Alberta",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/385/GCA_003354385.1_ASM335438v1/GCA_003354385.1_ASM335438v1.fna.gz,,,,,,,,feeder bull lung,,,,,,,,,,,,8 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354365,1846731,GCF_003354365.1,SAMN07152214,7152214,USDA/ARS/National Animal Disease Center,GCA_003354365.1,NADC67,Bison bison,2013,"Canada: Vulcan, Alberta",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/365/GCA_003354365.1_ASM335436v1/GCA_003354365.1_ASM335436v1.fna.gz,,,,,,,,feeder bull joint,,,,,,,,,,,,8 passages in PPLO; picked once from a single colony,joint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354345,1846721,GCF_003354345.1,SAMN06841978,6841978,USDA/ARS/National Animal Disease Center,GCA_003354345.1,NADC58,Bison bison,2013,"Canada: Tompkins, Saskatchewan",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/345/GCA_003354345.1_ASM335434v1/GCA_003354345.1_ASM335434v1.fna.gz,,,,,,,,cow lung,,,,,,,,,,,,7 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354325,1846711,GCF_003354325.1,SAMN06561735,6561735,USDA/ARS/National Animal Disease Center,GCA_003354325.1,NADC57,Bison bison,2013,"Canada: Lloydminster, Alberta-Saskatchewan",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/325/GCA_003354325.1_ASM335432v1/GCA_003354325.1_ASM335432v1.fna.gz,,,,,,,,joint,,,,,,,,,,,,9 passages in PPLO; picked twice from a single colony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354305,1846701,GCF_003354305.1,SAMN06561721,6561721,USDA/ARS/National Animal Disease Center,GCA_003354305.1,NADC55,Bison bison,2012,"Canada: Inwood, Manitoba",axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/305/GCA_003354305.1_ASM335430v1/GCA_003354305.1_ASM335430v1.fna.gz,,,,,,,,feeder,,,,,,,,,,,,9 passages in PPLO; single colony picked twice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354285,1846691,GCF_003354285.1,SAMN07152284,7152284,USDA/ARS/National Animal Disease Center,GCA_003354285.1,MJ4,Bos taurus,2014,Canada: southern Alberta feedlot,axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/285/GCA_003354285.1_ASM335428v1/GCA_003354285.1_ASM335428v1.fna.gz,,,,,,,,feeder lung,,,,,,,,,,,,5 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_003354265,1846681,GCF_003354265.1,SAMN06842041,6842041,USDA/ARS/National Animal Disease Center,GCA_003354265.1,MJ2,Bos taurus,2014,Canada: southern Alberta feedlot,axenic culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/354/265/GCA_003354265.1_ASM335426v1/GCA_003354265.1_ASM335426v1.fna.gz,,,,,,,,feeder lung,,,,,,,,,,,,4 passages in PPLO; picked once from a single colony,lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,Canada,,,,,,
GCA_900088685,1496611,GCF_900088685.1,SAMEA4000293,8196570,UNIVERSITY OF BERN,GCA_900088685.1,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/088/685/GCA_900088685.1_JF4278/GCA_900088685.1_JF4278.fna.gz,,,,,,,,,,,,,,,,,,,,,,2017-12-17,2016-05-23,ERC000011,SAMEA4000293,UNIVERSITY OF BERN,UNIVERSITY OF BERN,2017-12-17T17:02:32Z,2016-05-23T09:36:25Z,public,JF4278,,,,,,,,,JF4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCA_002749575,1428161,GCF_002749575.1,SAMN06758738,6758738,Ningxia University,GCA_002749575.1,Ningxia-1,cattle,2013-11,China: Yinchuan Ningxia Province,lung,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/749/575/GCA_002749575.1_ASM274957v1/GCA_002749575.1_ASM274957v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He Shenghu's Lab,,,,China,,,,,,,,China,,,,,,
GCA_002009275,1014221,GCF_002009275.1,SAMN06298538,6298538,"Lanzhou Veterinary Research Institute, Chinese Academy of Agricultural Sciences",GCA_002009275.1,08M,calf,2008,China: Jiangxi,lung,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/275/GCA_002009275.1_ASM200927v1/GCA_002009275.1_ASM200927v1.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,China,,,,,,
GCA_001931315,939631,GCF_001931315.1,SAMN04366568,4366568,"University of California, Davis",GCA_001931315.1,3308MB,Bos taurus,2011-10-27,"USA: California, Dairy",microbial culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/931/315/GCA_001931315.1_ASM193131v1/GCA_001931315.1_ASM193131v1.fna.gz,,,,,,,,nasopharyngeal,,,swab isolate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,USA,,,,,,
GCA_001930655,939301,GCF_001930655.1,SAMN04366553,4366553,"University of California, Davis",GCA_001930655.1,2969MB,Bos taurus,2011-10-03,"USA: California, Dairy",microbial culture,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/930/655/GCA_001930655.1_ASM193065v1/GCA_001930655.1_ASM193065v1.fna.gz,,,,,,,,nasopharyngeal,,,swab isolate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,USA,,,,,,
